target,label,koi_name,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,koi_period,koi_depth,koi_snr
KIC 10415227,FALSE POSITIVE,K02562.01,0,0,1,0,2.9322509,181.2,13.1
KIC 5175024,CONFIRMED,K02563.01,0,0,0,0,23.4772553,141.4,17.6
KIC 9026749,CONFIRMED,K02564.01,0,0,0,0,66.5576728,214.2,21.3
KIC 12216278,FALSE POSITIVE,K02565.01,0,0,1,0,2.01948607,275.4,27.9
KIC 9159242,FALSE POSITIVE,K02566.01,0,0,1,1,3.04468229,71.4,22.2
KIC 12061096,FALSE POSITIVE,K02642.01,0,0,1,0,15.05028313,615.2,13.4
KIC 5794240,CONFIRMED,K00254.01,0,0,0,0,2.455240626,36911.9,1341.6
KIC 6933567,CONFIRMED,K02643.01,0,0,0,0,9.08233411,296.9,15.8
KIC 9993529,FALSE POSITIVE,K02644.01,0,0,1,0,0.790539912,277.3,31.5
KIC 11303815,FALSE POSITIVE,K02645.01,0,0,1,1,1.705782214,278,11.5
KIC 6044553,FALSE POSITIVE,K02646.01,1,0,1,0,0.532086296,495.8,85.2
KIC 9654468,CONFIRMED,K02417.01,0,0,0,0,47.7052566,1161.5,22.8
KIC 10027247,CONFIRMED,K02418.01,0,0,0,0,86.829519,751,15.1
KIC 6343170,CONFIRMED,K02419.01,0,0,0,0,9.95667035,586.8,16.8
KIC 7107802,CONFIRMED,K02420.01,0,0,0,0,10.41728722,210.4,20.3
KIC 11752632,CONFIRMED,K02492.01,0,0,0,0,0.984941669,81.4,22.9
KIC 10028535,CONFIRMED,K02493.01,0,0,0,0,0.663085361,322.7,35.3
KIC 7047207,CONFIRMED,K02494.01,0,0,0,0,19.1187425,217.5,20.5
KIC 5212220,FALSE POSITIVE,K02495.01,0,0,1,0,1.08749101,126.4,33.5
KIC 9964748,FALSE POSITIVE,K02496.01,0,0,1,0,1.183818383,84.3,12.7
KIC 9842937,FALSE POSITIVE,K02567.01,0,0,1,1,4.98845099,193.9,23.3
KIC 8247770,CANDIDATE,K02569.01,0,0,0,0,8.28157072,139.2,12.9
KIC 6867588,CANDIDATE,K02571.01,0,0,0,0,0.82628442,134.9,25.6
KIC 7501646,CANDIDATE,K02572.01,0,0,0,0,6.37705295,502.8,17.9
KIC 11962284,CONFIRMED,K02647.01,0,0,0,0,8.83929462,316.2,14.8
KIC 2573056,FALSE POSITIVE,K02648.01,0,1,1,0,0.631795416,145.2,24.7
KIC 6842682,CONFIRMED,K02649.01,0,0,0,0,7.56126152,180.6,15.7
KIC 8890150,CONFIRMED,K02650.01,0,0,0,0,34.9897847,498.5,11.5
KIC 8838950,CANDIDATE,K02421.01,0,0,0,0,2.27050106,106.7,15.9
KIC 11360805,CONFIRMED,K02422.01,0,0,0,0,26.7838935,365.3,20.9
KIC 9845898,CONFIRMED,K02423.01,0,0,0,0,45.126216,373.1,17.1
KIC 12453581,CONFIRMED,K02424.01,0,0,0,0,11.94019101,631.7,15.6
KIC 11922678,FALSE POSITIVE,K02425.01,0,0,1,1,3.51295674,83.1,22.5
KIC 11179076,CONFIRMED,K02497.01,0,0,0,0,48.4313003,886.4,17.3
KIC 5364071,CONFIRMED,K00248.01,0,0,0,0,7.203855862,1765.9,101.1
KIC 5959719,CONFIRMED,K02498.01,0,0,0,0,6.73808701,92.9,14.4
KIC 5544903,FALSE POSITIVE,K02499.01,0,0,1,0,7.57571414,418.5,12.8
KIC 5542983,FALSE POSITIVE,K02501.01,0,1,1,0,4.76887671,115.8,20.0
KIC 8256453,FALSE POSITIVE,K02573.01,0,1,0,0,1.347512632,2651.8,88.7
KIC 9474493,FALSE POSITIVE,K02574.01,0,0,1,1,0.512581697,259.1,45.2
KIC 4551663,FALSE POSITIVE,K02576.01,0,0,1,0,12.07760884,151,14.0
KIC 12257999,CANDIDATE,K02577.01,0,0,0,0,18.55581565,565.9,33.2
KIC 6922203,CANDIDATE,K02578.01,0,0,0,0,13.33094869,725.6,17.1
KIC 11752908,FALSE POSITIVE,K02651.01,0,0,0,1,6.38315744,1112.6,23.8
KIC 7021681,CONFIRMED,K00255.01,0,0,0,0,27.52194772,2312.8,106.5
KIC 4346178,CONFIRMED,K02652.01,0,0,0,0,16.1289679,389,21.3
KIC 9664142,CONFIRMED,K02654.01,0,0,0,0,13.5631157,336.4,15.4
KIC 10018233,CONFIRMED,K02655.01,0,0,0,0,16.2959916,369.6,15.7
KIC 8081899,CONFIRMED,K02426.01,0,0,0,0,4.16056658,75.8,16.3
KIC 10189557,FALSE POSITIVE,K02427.01,0,0,1,0,2.93101771,199.1,15.0
KIC 8478994,CONFIRMED,K00245.01,0,0,0,0,39.79220077,610.4,179.5
KIC 9965184,FALSE POSITIVE,K02428.01,0,1,1,1,16.2276756,525.8,20.5
KIC 9911882,FALSE POSITIVE,K02429.01,0,0,1,0,1.595630597,259.6,18.3
KIC 8631504,CONFIRMED,K02503.01,0,0,0,0,14.8200596,184.9,21.9
KIC 8110767,CONFIRMED,K02504.01,0,0,0,0,20.49041,661.8,23.3
KIC 5471574,FALSE POSITIVE,K02505.01,0,1,1,1,0.962827066,86.3,28.7
KIC 6767840,CONFIRMED,K02506.01,0,0,0,0,8.679037,301.6,19.9
KIC 8379705,CONFIRMED,K02507.01,0,0,0,0,11.1296971,371,14.7
KIC 9896018,CONFIRMED,K02579.01,0,0,0,0,2.7296036,145.6,18.4
KIC 11037511,CONFIRMED,K02580.01,0,0,0,0,3.11604194,345.2,18.8
KIC 11818872,CONFIRMED,K02581.01,0,0,0,0,12.7372371,100.8,12.9
KIC 11771430,CONFIRMED,K02582.01,0,0,0,0,40.0306267,214.5,19.5
KIC 5513012,CONFIRMED,K02668.01,0,0,0,0,0.679336747,240.7,36.7
KIC 11761199,FALSE POSITIVE,K02669.01,0,1,0,0,213.6103207,110990,534.5
KIC 8074805,FALSE POSITIVE,K02670.01,0,1,0,0,170.8658492,29840.8,897.0
KIC 2437505,FALSE POSITIVE,K02671.02,0,0,0,0,17.5509742,3859,9.7
KIC 11253827,CONFIRMED,K02672.01,0,0,0,0,88.5122014,2518.7,63.1
KIC 3533469,FALSE POSITIVE,K02430.01,0,0,1,0,10.21507506,258.6,17.4
KIC 8956706,FALSE POSITIVE,K02431.01,0,0,0,0,8.3806973,650.8,4.6
KIC 7047363,CONFIRMED,K02432.01,0,0,0,0,31.0572947,636.6,15.8
KIC 11968463,CONFIRMED,K02433.01,0,0,0,0,15.1622287,479.8,28.5
KIC 8836888,CANDIDATE,K02508.01,0,0,0,0,7.10397925,370.5,16.8
KIC 9880190,CONFIRMED,K02509.01,0,0,0,0,4.5513988,188.7,19.4
KIC 5392702,FALSE POSITIVE,K02510.01,0,0,1,0,12.2141545,535.8,24.7
KIC 8429566,FALSE POSITIVE,K02511.01,0,1,1,0,3.732261,153.6,15.7
KIC 10387742,CONFIRMED,K02583.01,0,0,0,0,3.03267135,42.4,15.6
KIC 7673841,CONFIRMED,K02585.01,0,0,0,0,5.34182466,70.5,19.2
KIC 9827149,CONFIRMED,K02586.01,0,0,0,0,2.131945045,269.4,22.9
KIC 5546691,CONFIRMED,K02587.01,0,0,0,0,12.9462567,168.7,15.7
KIC 12156347,CONFIRMED,K02588.01,0,0,0,0,5.77957133,396.6,18.9
KIC 8636539,CANDIDATE,K02656.01,0,0,0,0,6.77367892,150.7,15.1
KIC 9283156,CANDIDATE,K02657.01,0,0,0,0,5.22402436,48.1,15.1
KIC 8547429,CONFIRMED,K02658.01,0,0,0,0,11.6601667,181,20.4
KIC 8803882,FALSE POSITIVE,K02659.01,0,1,0,0,89.465468,67.9,5.7
KIC 9893318,CONFIRMED,K02660.01,0,0,0,0,18.0161227,499.5,16.7
KIC 6864885,FALSE POSITIVE,K02434.01,0,1,1,1,40.8777605,719.1,23.6
KIC 5097868,FALSE POSITIVE,K02435.01,0,0,1,0,6.80243431,249.1,14.9
KIC 8570333,CONFIRMED,K02436.01,0,0,0,0,84.5733346,891.6,20.4
KIC 5036705,CONFIRMED,K02437.01,0,0,0,0,4.14789051,137.6,16.4
KIC 9574158,CANDIDATE,K02512.01,0,0,0,0,15.92108138,716.8,16.1
KIC 9653622,CONFIRMED,K02513.01,0,0,0,0,19.0054098,542.4,20.2
KIC 4391348,FALSE POSITIVE,K02514.01,0,0,1,0,1.96433113,139.1,14.2
KIC 7294743,CANDIDATE,K02516.01,0,0,0,0,2.81043228,47.4,17.8
KIC 8947520,CONFIRMED,K02517.01,0,0,0,0,0.968527683,114.6,16.9
KIC 10468885,CONFIRMED,K02589.01,0,0,0,0,0.664074145,212.6,20.9
KIC 12016267,FALSE POSITIVE,K02590.01,0,0,0,0,11.7489907,36.7,12.5
KIC 6765135,CANDIDATE,K02592.01,0,0,0,0,175.603366,506.8,14.7
KIC 3861595,CONFIRMED,K00004.01,0,0,0,0,3.849371737,1298.6,132.7
KIC 5725087,FALSE POSITIVE,K00033.01,0,1,0,0,0.366197145,275.3,16.7
KIC 10489206,CONFIRMED,K00251.01,0,0,0,0,4.164384505,2338,132.1
KIC 3426367,CONFIRMED,K02662.01,0,0,0,0,2.10433534,242.1,20.7
KIC 5562090,CONFIRMED,K02664.01,0,0,0,0,28.8431751,756.7,15.0
KIC 11548140,FALSE POSITIVE,K00256.01,0,1,0,0,1.378649746,22462,172.2
KIC 12110786,FALSE POSITIVE,K02665.01,0,0,1,0,1.112207126,54.7,13.0
KIC 5342061,CANDIDATE,K02666.01,0,0,0,0,64.034363,758.8,16.9
KIC 3654095,FALSE POSITIVE,K02667.01,0,0,1,0,1.303576682,245.5,22.1
KIC 5078939,FALSE POSITIVE,K02438.01,0,1,1,0,1.958577398,453,24.5
KIC 6867555,CONFIRMED,K02439.01,0,0,0,0,5.19103699,290.1,25.2
KIC 5339567,CONFIRMED,K02440.01,0,0,0,0,4.86638504,143.8,17.1
KIC 4459924,FALSE POSITIVE,K02441.01,0,0,1,0,4.79176993,116.6,23.0
KIC 11080405,CONFIRMED,K02442.01,0,0,0,0,25.1933989,481.2,18.0
KIC 5529738,FALSE POSITIVE,K02518.01,0,0,0,1,0.759762021,227,65.3
KIC 4047631,CANDIDATE,K02519.01,0,0,0,0,4.790912471,360.7,17.6
KIC 10059645,CONFIRMED,K02520.01,0,0,0,0,6.49441464,357.3,17.7
KIC 7183745,CONFIRMED,K02521.01,0,0,0,0,28.4750006,763.8,21.4
KIC 8212002,CONFIRMED,K02593.01,0,0,0,0,14.7966306,56.1,22.4
KIC 8004903,CONFIRMED,K02594.01,0,0,0,0,11.25401871,433.4,17.0
KIC 8883329,CONFIRMED,K02595.01,0,0,0,0,9.18244299,87.6,20.3
KIC 3644653,FALSE POSITIVE,K02596.01,1,0,1,1,119.682075,1704.1,38.1
KIC 5514383,CONFIRMED,K00257.01,0,0,0,0,6.88341278,487.4,35.4
KIC 10747445,FALSE POSITIVE,K02673.01,0,1,0,0,4.593595496,45034,92.0
KIC 8022489,CONFIRMED,K02674.01,0,0,0,0,197.5111484,2575.6,175.2
KIC 9209624,CONFIRMED,K02443.01,0,0,0,0,6.79164656,102.6,18.5
KIC 3354846,CONFIRMED,K02444.01,0,0,0,0,18.5525162,771.5,17.2
KIC 6516185,CANDIDATE,K02445.01,0,0,0,0,47.3659328,757,16.0
KIC 3946023,FALSE POSITIVE,K02447.01,0,1,1,0,1.045492348,28.7,21.7
KIC 9177629,CONFIRMED,K02522.01,0,0,0,0,5.60402307,224.9,20.6
KIC 7778767,CONFIRMED,K02523.01,0,0,0,0,13.0313583,573.3,18.9
KIC 7515762,CONFIRMED,K02524.01,0,0,0,0,40.9905002,297.3,15.4
KIC 5942949,CONFIRMED,K02525.01,0,0,0,0,57.2932309,773.6,15.7
KIC 12120307,CONFIRMED,K02597.01,0,0,0,0,8.00504749,187.5,15.6
KIC 7446631,CANDIDATE,K02598.01,0,0,0,0,29.2254372,174.1,15.7
KIC 9777251,FALSE POSITIVE,K02600.01,0,0,1,1,1.33255087,123.3,14.0
KIC 6864893,FALSE POSITIVE,K02375.01,0,1,1,1,40.8792243,413.6,23.4
KIC 11701407,CONFIRMED,K02376.01,0,0,0,0,18.8262877,795.8,19.9
KIC 5906426,CANDIDATE,K02377.01,0,0,0,0,13.9034057,261.4,15.3
KIC 10813132,CONFIRMED,K02378.01,0,0,0,0,4.76702759,163.4,14.3
KIC 5857540,CONFIRMED,K02448.01,0,0,0,0,13.62801048,912.8,26.7
KIC 12208631,CANDIDATE,K02449.01,0,0,0,0,53.3580444,736.1,19.7
KIC 7289317,CONFIRMED,K02450.01,0,0,0,0,16.83203175,326,21.6
KIC 6500206,FALSE POSITIVE,K02451.01,0,1,0,0,13.37499553,458.1,16.9
KIC 5545815,FALSE POSITIVE,K02452.01,0,0,1,0,4.35370136,168.9,12.2
KIC 3116302,FALSE POSITIVE,K02526.01,0,0,0,0,134.96694,68.4,6.9
KIC 7879433,CONFIRMED,K02527.01,0,0,0,0,1.385787741,85.4,19.1
KIC 9205907,CONFIRMED,K02528.01,0,0,0,0,12.02295362,778.6,20.1
KIC 8463346,CONFIRMED,K02529.01,0,0,0,0,16.79716262,1023.8,21.2
KIC 7531677,FALSE POSITIVE,K02601.01,0,0,1,0,2.622134451,128.2,42.9
KIC 10068659,CONFIRMED,K02602.01,0,0,0,0,11.47685263,240.6,16.5
KIC 2443393,CANDIDATE,K02603.01,0,0,0,0,73.711039,136.7,21.1
KIC 9019191,CANDIDATE,K02604.01,0,0,0,0,14.43348326,526.8,14.8
KIC 9718379,FALSE POSITIVE,K02379.01,0,1,1,0,40.0088894,582.3,20.2
KIC 3002478,CANDIDATE,K02380.01,0,0,0,0,6.35705314,272.2,17.3
KIC 4055774,FALSE POSITIVE,K02381.01,0,0,1,1,6.58738839,258.5,15.7
KIC 6670075,FALSE POSITIVE,K02382.01,0,1,1,0,0.759706632,39.7,21.6
KIC 9395024,CONFIRMED,K02383.01,0,0,0,0,4.37033233,177.8,17.7
KIC 8631751,CANDIDATE,K02453.01,0,0,0,0,1.530515205,659.7,23.2
KIC 11401822,FALSE POSITIVE,K02454.01,0,1,0,1,1.08070294,145.6,17.6
KIC 6507427,FALSE POSITIVE,K02455.01,0,0,0,1,4.74254518,305.7,13.2
KIC 5521300,FALSE POSITIVE,K02456.01,0,1,1,0,18.13559979,452.7,16.4
KIC 9753154,CONFIRMED,K02457.01,0,0,0,0,3.70429015,55.7,15.9
KIC 9011825,CONFIRMED,K02530.01,0,0,0,0,37.3331165,187.8,22.5
KIC 4172746,CANDIDATE,K02531.01,0,0,0,0,17.6997392,752.7,19.8
KIC 5174858,CONFIRMED,K02532.01,0,0,0,0,7.9709719,488.4,17.3
KIC 11074835,CONFIRMED,K02533.01,0,0,0,0,6.03355539,89.5,26.1
KIC 1996180,CONFIRMED,K02534.01,0,0,0,0,3.02558494,128.3,23.8
KIC 10407221,FALSE POSITIVE,K02605.01,0,0,1,1,0.933746783,417.5,62.8
KIC 5991936,FALSE POSITIVE,K02606.01,0,0,1,0,6.09740316,568.5,14.0
KIC 5095635,CANDIDATE,K02607.01,0,0,0,0,0.754457729,248.2,31.1
KIC 6269070,CONFIRMED,K02608.01,0,0,0,0,2.7612237,66.8,14.2
KIC 6705137,FALSE POSITIVE,K02609.01,0,0,1,1,5.59727625,200.8,15.3
KIC 12254688,CANDIDATE,K02384.01,0,0,0,0,62.6825769,398.9,17.8
KIC 8345172,FALSE POSITIVE,K02385.01,0,1,1,0,50.5715805,1282.6,19.9
KIC 4172013,CANDIDATE,K02386.01,0,0,0,0,16.2707207,468,13.0
KIC 12254378,CONFIRMED,K02387.01,0,0,0,0,2.032319072,315.5,24.5
KIC 4247791,FALSE POSITIVE,K00028.01,0,1,0,0,4.100870416,123521,2619.2
KIC 7604328,CONFIRMED,K02458.01,0,0,0,0,4.35407371,277.1,19.0
KIC 11236244,CONFIRMED,K02460.01,0,0,0,0,11.32269749,311,16.0
KIC 9837685,CONFIRMED,K02461.01,0,0,0,0,13.71218522,786.7,22.6
KIC 5042210,CONFIRMED,K02462.01,0,0,0,0,12.14684625,70.7,27.1
KIC 12454461,CONFIRMED,K02463.01,0,0,0,0,7.46718958,75.7,18.8
KIC 9635606,CONFIRMED,K02535.01,0,0,0,0,48.8882668,462.8,13.5
KIC 3728701,CONFIRMED,K02536.01,0,0,0,0,51.1319346,382.3,19.6
KIC 10861715,FALSE POSITIVE,K02537.01,0,0,0,0,133.516435,510,6.5
KIC 1849702,CONFIRMED,K02538.01,0,0,0,0,39.8312536,388.8,15.8
KIC 9390653,CONFIRMED,K00249.01,0,0,0,0,9.549277089,1826.9,112.2
KIC 2305866,CANDIDATE,K02610.01,0,0,0,0,24.1073172,104.2,23.6
KIC 11187837,CONFIRMED,K00252.01,0,0,0,0,17.60461401,2292.1,80.1
KIC 8885673,FALSE POSITIVE,K02611.01,0,0,1,0,1.228721184,465.6,26.4
KIC 9712350,CANDIDATE,K02613.01,0,0,0,0,51.5738653,900.7,13.2
KIC 8025596,CONFIRMED,K02615.01,0,0,0,0,4.69505576,240,15.9
KIC 5956787,FALSE POSITIVE,K02616.01,0,1,1,1,0.569115976,796.9,59.8
KIC 3642741,FALSE POSITIVE,K00242.01,0,0,0,0,7.258450123,3714.7,288.6
KIC 12071037,FALSE POSITIVE,K02388.01,0,0,1,1,6.0959841,112.7,29.2
KIC 8494617,CONFIRMED,K02389.01,0,0,0,0,22.9221181,140.3,24.0
KIC 10289119,CONFIRMED,K02390.01,0,0,0,0,16.10474503,124.1,25.4
KIC 7382313,CONFIRMED,K02392.01,0,0,0,0,7.42697378,205.2,15.4
KIC 9887224,FALSE POSITIVE,K02464.01,0,0,1,0,0.874629873,68.1,19.2
KIC 7542369,FALSE POSITIVE,K02465.01,0,1,1,0,5.46091846,172,21.2
KIC 8544992,CONFIRMED,K02466.01,0,0,0,0,3.17323012,204.5,21.4
KIC 11295426,CONFIRMED,K00246.01,0,0,0,0,5.398752862,346.5,289.6
KIC 7289162,FALSE POSITIVE,K02539.01,0,0,1,1,5.26648126,97.8,16.0
KIC 3001885,FALSE POSITIVE,K02540.01,0,0,1,0,2.67596808,420.6,17.5
KIC 12306058,CONFIRMED,K02541.01,0,0,0,0,7.41683033,72.6,20.6
KIC 6183511,CONFIRMED,K02542.01,0,0,0,0,0.727331746,357.4,20.4
KIC 12469800,CONFIRMED,K02543.01,0,0,0,0,1.302017467,290.5,21.4
KIC 4915638,CONFIRMED,K02617.01,0,0,0,0,8.63050092,325.8,14.9
KIC 6351097,FALSE POSITIVE,K02618.01,0,0,1,0,12.49117388,189.9,17.0
KIC 8081905,CONFIRMED,K02619.01,0,0,0,0,3.27645723,323,17.9
KIC 11465950,CONFIRMED,K02620.01,0,0,0,0,16.0573291,575,17.5
KIC 9996632,FALSE POSITIVE,K02621.01,0,0,1,0,8.44326557,359.5,19.0
KIC 4665571,CONFIRMED,K02393.01,0,0,0,0,4.60300256,302.5,22.2
KIC 4829935,FALSE POSITIVE,K02395.01,0,0,1,0,16.9329284,488.3,20.4
KIC 9269042,CONFIRMED,K02397.01,0,0,0,0,12.00089667,420.7,20.0
KIC 6199056,FALSE POSITIVE,K02398.01,0,1,0,0,1.169010526,165.9,37.1
KIC 11461433,CONFIRMED,K02399.01,0,0,0,0,1.916940872,105.1,17.7
KIC 11818607,CONFIRMED,K02467.01,0,0,0,0,5.05661302,137.9,17.6
KIC 8380709,CONFIRMED,K02468.01,0,0,0,0,24.3344939,323.1,18.1
KIC 6149910,CONFIRMED,K02469.01,0,0,0,0,131.187921,915.9,23.9
KIC 9108085,FALSE POSITIVE,K02470.01,0,0,1,1,2.17489806,74.8,29.3
KIC 5436013,CONFIRMED,K02471.01,0,0,0,0,25.8859397,217.1,16.1
KIC 8676148,CONFIRMED,K02544.01,0,0,0,0,28.6253502,652.7,18.3
KIC 9696358,CONFIRMED,K02545.01,0,0,0,0,6.98141327,38,20.9
KIC 5039129,FALSE POSITIVE,K02546.01,0,0,1,0,1.319677953,100.7,17.4
KIC 4484336,CONFIRMED,K02547.01,0,0,0,0,8.94337724,215.1,18.4
KIC 9580167,CANDIDATE,K02548.01,0,0,0,0,0.827151296,272.4,8.1
KIC 10527135,FALSE POSITIVE,K02622.01,0,1,0,0,0.328686504,171.9,26.8
KIC 10916600,CONFIRMED,K02623.01,0,0,0,0,5.57654782,53.6,13.2
KIC 8429314,CONFIRMED,K02624.01,0,0,0,0,115.6863392,945.9,20.7
KIC 9153570,CONFIRMED,K02625.01,0,0,0,0,3.81371423,281,11.4
KIC 11768142,CONFIRMED,K02626.01,0,0,0,0,38.0970717,913.3,17.0
KIC 7984574,CANDIDATE,K02400.01,0,0,0,0,11.6191707,700.4,18.5
KIC 9592579,FALSE POSITIVE,K00243.01,0,1,1,1,2.637574744,5423.5,222.8
KIC 10336951,CANDIDATE,K02401.01,0,0,0,0,38.2292037,605.8,21.0
KIC 8481129,CONFIRMED,K02402.01,0,0,0,0,16.3012727,259.5,19.7
KIC 2142522,CONFIRMED,K02403.01,0,0,0,0,13.32354078,116.6,16.3
KIC 9395719,CONFIRMED,K02472.01,0,0,0,0,2.607545159,351.5,23.0
KIC 8753896,CONFIRMED,K02473.01,0,0,0,0,3.24417541,371.9,18.0
KIC 8240617,CANDIDATE,K02474.01,0,0,0,0,176.845697,431.6,7.7
KIC 8746295,FALSE POSITIVE,K02475.01,0,0,1,1,6.85567248,197.7,17.2
KIC 10090257,FALSE POSITIVE,K02476.01,0,1,1,1,2.28607282,261.8,35.9
KIC 10679583,FALSE POSITIVE,K02549.01,0,0,1,0,3.54789928,185.3,13.6
KIC 11622985,CANDIDATE,K02550.01,0,0,0,0,18.0243482,441.2,17.3
KIC 11361283,CANDIDATE,K02551.01,0,0,0,0,16.4793229,479.1,13.8
KIC 8757824,CONFIRMED,K02552.01,0,0,0,0,3.65690909,107.4,12.8
KIC 9832208,CONFIRMED,K02553.01,0,0,0,0,88.0712769,885.4,18.1
KIC 6124512,CONFIRMED,K02627.01,0,0,0,0,8.38395796,108.5,14.1
KIC 10070468,CONFIRMED,K02628.01,0,0,0,0,1.68189051,83.2,17.4
KIC 10031656,FALSE POSITIVE,K02629.01,0,1,1,1,8.59000355,298.1,18.9
KIC 7584650,CONFIRMED,K02631.01,0,0,0,0,44.9977604,170.2,21.4
KIC 11337566,CONFIRMED,K02632.01,0,0,0,0,7.12815163,45.9,22.0
KIC 6364215,FALSE POSITIVE,K02404.02,1,0,1,1,5.2438528,135.8,17.8
KIC 10202759,FALSE POSITIVE,K02405.01,0,0,1,0,0.872952088,137.3,41.6
KIC 5007345,CONFIRMED,K02406.01,0,0,0,0,7.01074295,222.8,21.3
KIC 12120484,CONFIRMED,K02407.01,0,0,0,0,17.2922631,203.1,23.7
KIC 6429812,CONFIRMED,K02408.01,0,0,0,0,94.289223,505.4,22.5
KIC 6846911,CONFIRMED,K02477.01,0,0,0,0,14.02634692,403.6,19.3
KIC 5385439,FALSE POSITIVE,K02478.01,1,0,1,1,12.425866431,257.9,62.2
KIC 5963582,CONFIRMED,K02479.01,0,0,0,0,25.5433704,138.6,28.4
KIC 4476423,FALSE POSITIVE,K02481.01,1,0,0,0,33.8542586,253.3,10.0
KIC 11403389,CONFIRMED,K02482.01,0,0,0,0,45.0909201,436.3,14.1
KIC 9851662,CONFIRMED,K02483.01,0,0,0,0,15.0539886,221.5,16.3
KIC 6467363,CANDIDATE,K02840.01,0,0,0,0,3.67936863,85.9,18.1
KIC 8758204,CONFIRMED,K02841.01,0,0,0,0,159.388788,1033,17.3
KIC 8733898,CONFIRMED,K02842.01,0,0,0,0,1.565412613,2754.6,48.6
KIC 3228945,FALSE POSITIVE,K02917.01,0,1,1,1,0.730943372,134.7,27.0
KIC 7008149,FALSE POSITIVE,K02918.01,0,0,1,0,0.515552803,1224.1,79.6
KIC 10332213,CONFIRMED,K02919.01,0,0,0,0,2.522590567,210.2,18.5
KIC 7090524,CONFIRMED,K02920.01,0,0,0,0,6.73968289,142,15.4
KIC 11133306,CONFIRMED,K00276.01,0,0,0,0,41.74598855,421.8,110.5
KIC 6307063,FALSE POSITIVE,K02702.01,0,1,1,1,75.378004,447.8,20.5
KIC 5871985,CONFIRMED,K02703.01,0,0,0,0,213.258526,1992.3,36.1
KIC 8292840,CONFIRMED,K00260.02,0,0,0,0,100.2830675,351.2,81.9
KIC 9730163,CONFIRMED,K02704.01,0,0,0,0,4.871223664,6462,50.5
KIC 11453592,CONFIRMED,K02705.01,0,0,0,0,2.8867624,631.8,37.1
KIC 3834322,FALSE POSITIVE,K02763.01,0,1,0,0,0.498434645,239.2,26.8
KIC 10073672,CANDIDATE,K02764.01,0,0,0,0,2.252976718,467.9,21.7
KIC 11188249,FALSE POSITIVE,K02765.01,0,0,1,0,2.75505467,85.5,27.8
KIC 4677282,FALSE POSITIVE,K02766.01,0,1,1,1,1.572181216,219.5,48.2
KIC 5097470,FALSE POSITIVE,K02767.01,0,1,1,1,1.28805834,92.6,28.1
KIC 4858610,FALSE POSITIVE,K02844.01,0,0,1,0,2.72288246,152.6,15.5
KIC 10591855,CONFIRMED,K02845.01,0,0,0,0,1.574090323,224.9,17.7
KIC 4832175,FALSE POSITIVE,K02846.01,0,0,1,1,0.947738312,202.2,13.9
KIC 7749773,CONFIRMED,K02848.01,0,0,0,0,13.7872627,75.1,23.9
KIC 9451706,CONFIRMED,K00271.03,0,0,0,0,14.4359459,107.3,22.0
KIC 10064256,CONFIRMED,K02849.01,0,0,0,0,5.95958637,133.1,16.1
KIC 6842807,CANDIDATE,K02921.01,0,0,0,0,16.6146221,361.2,10.6
KIC 4381282,FALSE POSITIVE,K02922.01,0,1,1,0,0.497581917,140.6,17.1
KIC 9815053,CANDIDATE,K02923.01,0,0,0,0,5.83892993,237.4,15.3
KIC 7609553,CONFIRMED,K02924.01,0,0,0,0,2.279523364,126.8,16.7
KIC 10122538,CONFIRMED,K02926.01,0,0,0,0,12.2854718,1617.1,23.8
KIC 9697131,CANDIDATE,K02706.01,0,0,0,0,3.09756897,83.3,14.6
KIC 5480640,CONFIRMED,K02707.01,0,0,0,0,58.0337426,807.1,34.9
KIC 5175986,CONFIRMED,K02708.01,0,0,0,0,0.868386354,488.5,27.3
KIC 9008737,CONFIRMED,K02768.01,0,0,0,0,11.8288843,191,9.1
KIC 9692128,FALSE POSITIVE,K02769.01,0,1,0,1,1.480323978,166.2,43.4
KIC 10917043,CANDIDATE,K02770.01,0,0,0,0,205.385912,1248.7,24.3
KIC 6521045,CONFIRMED,K00041.02,0,0,0,0,6.88707073,68.7,38.2
KIC 8167959,FALSE POSITIVE,K00267.01,0,0,0,0,165.75597,57.3,12.8
KIC 4075015,FALSE POSITIVE,K02850.01,0,1,1,0,1.11431205,160.4,15.5
KIC 6697605,CONFIRMED,K02851.01,0,0,0,0,3.42064689,356.8,13.9
KIC 6294819,CONFIRMED,K02852.01,0,0,0,0,0.675650404,200.7,22.4
KIC 12602314,CANDIDATE,K02853.01,0,0,0,0,1.407020118,181.9,18.9
KIC 5787131,CANDIDATE,K02927.01,0,0,0,0,24.4359956,496.6,17.1
KIC 3230753,FALSE POSITIVE,K02928.01,0,0,1,1,17.7337356,217.3,17.0
KIC 8358012,FALSE POSITIVE,K02929.01,0,1,1,1,10.06478627,285.7,18.6
KIC 4664046,FALSE POSITIVE,K02930.01,0,1,1,0,1.12976597,133.7,14.3
KIC 11401755,CONFIRMED,K00277.01,0,0,0,0,16.23191704,501.6,194.9
KIC 4180401,FALSE POSITIVE,K02709.01,0,1,1,0,15.4126766,599.8,7.5
KIC 6350476,FALSE POSITIVE,K02710.01,0,0,1,0,1.110599919,157.6,38.7
KIC 5272233,CONFIRMED,K02711.01,0,0,0,0,9.02436414,214.6,23.5
